service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
1770,1,1,1,1,1,1,0,20190318,20190330
1791,0,0,0,0,0,1,1,20190106,20190406
1649,0,0,0,0,0,1,0,20190112,20190406
1494,0,0,0,0,0,0,1,20190106,20190331
1487,0,0,0,0,0,1,0,20190112,20190406
5116,1,1,1,1,0,1,0,20190107,20190406
5156,0,0,0,0,0,0,1,20190106,20190317
5218,0,0,0,0,0,1,0,20190112,20190406
5128,1,1,1,1,1,1,1,20190106,20190406
5148,1,1,1,1,1,0,0,20190107,20190405
5153,1,1,1,1,1,1,0,20190107,20190406
5165,1,1,1,1,1,1,1,20190106,20190406
5145,1,1,1,1,1,0,1,20190106,20190405
5163,1,1,1,1,1,0,0,20190107,20190405
5164,1,1,1,1,1,1,0,20190107,20190406
5147,0,0,0,0,0,0,1,20190106,20190331
5152,1,1,1,1,1,1,1,20190106,20190406
5166,1,1,1,1,1,0,0,20190107,20190405
5260,0,0,0,0,0,1,0,20190112,20190202
5256,1,1,1,1,1,0,0,20190226,20190329
5253,1,1,1,1,1,0,0,20190107,20190225
5264,1,1,1,1,1,0,1,20190106,20190225
5265,1,1,1,1,1,0,1,20190226,20190331
5161,1,1,1,1,1,0,0,20190107,20190329
5259,1,1,1,1,1,0,0,20190107,20190225
5257,1,1,1,1,1,1,0,20190226,20190330
5258,1,1,1,1,1,1,0,20190107,20190225
5105,1,1,1,1,1,1,1,20190106,20190406
5216,0,0,0,0,0,0,1,20190106,20190331
5208,1,1,1,1,1,1,0,20190107,20190406
5238,1,1,1,1,1,0,0,20190107,20190402
5239,0,0,0,0,0,1,0,20190112,20190406
5236,1,1,1,0,0,0,0,20190204,20190206
5210,0,0,0,0,0,1,1,20190106,20190406
5209,1,1,1,1,1,0,0,20190107,20190405
5299,1,1,1,1,1,0,0,20190107,20190201
5117,1,1,1,1,1,1,1,20190106,20190406
5297,0,0,1,1,0,0,0,20190327,20190402
5296,1,1,1,1,1,0,0,20190204,20190329
5168,0,0,0,0,0,1,0,20190112,20190406
5115,1,1,1,1,1,1,0,20190218,20190406
5245,1,1,1,1,1,0,0,20190211,20190301
5144,1,1,1,1,1,1,1,20190106,20190406
5124,0,0,0,0,0,0,1,20190106,20190331
5251,1,1,1,1,1,1,1,20190218,20190406
5167,0,0,0,0,0,1,1,20190106,20190406
5159,0,0,0,0,1,0,0,20190111,20190405
5104,1,1,1,1,1,1,0,20190107,20190406
5134,1,1,1,1,1,1,1,20190106,20190406
5110,1,1,1,1,1,0,1,20190106,20190405
5160,0,0,0,0,1,0,1,20190106,20190405
5157,0,0,0,0,0,0,1,20190106,20190331
5158,0,0,0,0,0,0,1,20190106,20190331
5246,1,1,1,1,1,1,1,20190218,20190406
1284,0,0,0,0,0,0,1,20190106,20190331
5319,1,1,1,1,1,1,1,20190204,20190406
5141,1,1,1,1,1,0,0,20190107,20190329
5143,0,0,0,0,0,1,1,20190106,20190406
5270,1,1,1,1,0,0,0,20190107,20190131
5271,0,0,0,0,1,0,0,20190208,20190405
5111,1,1,1,1,1,1,1,20190106,20190406
5272,1,1,1,1,0,0,0,20190204,20190404
5341,1,1,1,1,1,1,0,20190107,20190202
5340,1,1,1,1,1,1,0,20190204,20190406
5170,0,0,0,0,0,1,0,20190112,20190406
5154,1,1,1,1,1,0,0,20190107,20190405
5100,1,1,1,1,1,1,0,20190107,20190406
5113,0,0,0,0,1,0,0,20190111,20190405
5142,1,1,1,1,0,1,1,20190106,20190406
5367,1,1,1,1,1,1,1,20190106,20190210
5262,1,1,1,1,0,1,1,20190106,20190406
5358,0,0,0,0,0,0,1,20190224,20190331
5381,1,0,0,0,0,0,0,20190107,20190218
5283,1,1,1,1,1,0,0,20190107,20190203
5382,1,0,0,0,0,0,0,20190225,20190401
5304,0,0,0,0,1,0,0,20190208,20190405
5305,0,0,0,0,1,0,0,20190111,20190125
5282,1,1,1,1,1,0,0,20190204,20190308
5112,1,1,1,1,0,0,0,20190107,20190404
5359,1,1,1,1,1,1,1,20190106,20190217
5136,1,1,1,1,1,1,0,20190107,20190406
5101,1,1,1,1,1,0,0,20190107,20190315
5106,0,0,0,0,0,1,1,20190106,20190406
4008,1,1,1,1,1,0,0,20190107,20190329
5108,1,1,1,1,1,1,1,20190106,20190406
5353,0,0,0,0,0,0,1,20190324,20190331
5366,1,1,1,1,1,0,0,20190225,20190308
5365,0,0,0,0,0,0,1,20190225,20190331
5169,1,1,1,1,1,1,1,20190106,20190406
5332,1,1,1,1,0,0,1,20190204,20190404
3262,0,0,0,0,1,0,0,20190208,20190405
5263,1,1,1,1,1,0,1,20190204,20190405
5306,0,0,0,0,0,1,1,20190106,20190406
1627,0,0,0,0,1,0,0,20190111,20190405
5352,1,1,1,1,0,0,0,20190325,20190404
5351,0,0,0,0,1,1,0,20190208,20190406
5383,0,1,1,1,1,0,0,20190226,20190405
5285,1,1,1,1,0,0,0,20190327,20190404
5276,0,0,0,0,0,0,1,20190210,20190331
5369,1,1,1,1,0,0,0,20190225,20190404
5204,0,0,0,0,0,1,1,20190106,20190406
5368,1,1,1,1,1,1,1,20190106,20190203
5318,0,0,0,0,0,0,1,20190210,20190331
5315,1,1,1,1,1,0,0,20190107,20190308
5205,1,1,1,1,1,0,0,20190107,20190405
5313,1,1,1,1,1,0,0,20190325,20190405
5312,1,1,1,1,1,1,0,20190114,20190323
5317,1,1,1,1,1,0,0,20190311,20190322
5131,1,1,1,1,1,0,0,20190204,20190405
5235,0,0,0,0,1,0,0,20190111,20190315
5119,0,0,0,0,1,0,0,20190111,20190405
5224,1,1,1,1,0,0,0,20190107,20190203
5243,1,1,1,1,1,1,1,20190106,20190406
5225,1,1,1,1,0,0,0,20190311,20190314
5232,1,1,1,1,0,0,0,20190128,20190314
5233,1,1,1,1,0,0,0,20190107,20190214
5230,0,0,0,0,1,0,0,20190322,20190405
5231,1,1,1,1,0,0,0,20190318,20190404
5114,1,1,1,1,1,1,0,20190107,20190406
5151,0,0,0,0,0,1,1,20190106,20190406
5372,1,1,1,1,0,0,0,20190107,20190131
5374,0,0,0,0,1,1,0,20190111,20190203
5346,1,1,1,1,1,0,0,20190107,20190405
5376,0,0,0,0,1,1,0,20190208,20190216
4957,0,1,1,1,0,0,0,20190305,20190307
5226,1,1,1,1,1,0,0,20190107,20190405
5375,0,0,0,0,0,1,0,20190301,20190317
5344,1,1,1,1,1,1,0,20190107,20190217
5237,1,1,1,1,1,1,0,20190107,20190406
5293,0,0,0,0,1,0,0,20190208,20190405
5294,1,1,1,1,1,0,0,20190107,20190201
5280,0,1,1,1,1,1,0,20190205,20190406
5277,0,1,1,1,1,1,0,20190108,20190202
5269,1,1,1,1,1,0,0,20190204,20190405
5378,1,1,1,1,1,1,0,20190107,20190202
5379,1,1,1,1,1,1,0,20190204,20190406
577,1,1,1,1,1,0,1,20190106,20190203
5268,1,1,1,1,1,0,0,20190107,20190201
5295,1,1,1,1,0,0,0,20190204,20190214
5279,0,0,0,0,0,1,0,20190112,20190119
5281,0,0,0,0,0,1,0,20190209,20190406
5386,0,0,0,0,1,1,0,20190111,20190406
5385,1,1,1,1,0,0,1,20190106,20190404
1253,1,0,0,0,0,0,0,20190204,20190225
576,1,1,1,1,1,0,1,20190204,20190228
5273,0,0,0,0,0,1,0,20190112,20190202
5275,0,0,0,0,0,1,0,20190209,20190406
5292,1,1,1,1,0,0,0,20190218,20190303
5345,1,1,1,1,1,0,0,20190107,20190405
5291,0,0,0,0,1,0,0,20190208,20190405
5289,1,1,1,1,0,0,0,20190225,20190328
5274,1,1,1,1,1,0,0,20190325,20190405
5286,1,1,1,1,1,0,0,20190107,20190405
5290,1,1,1,1,0,0,0,20190204,20190207
5301,0,0,0,0,0,1,1,20190106,20190203
5303,0,0,0,0,0,1,1,20190209,20190406
5203,0,0,0,0,0,1,1,20190106,20190406
5363,1,1,1,1,0,1,0,20190225,20190406
5364,1,1,1,1,1,1,1,20190106,20190203
1384,1,1,1,1,1,0,0,20190107,20190208
4304,1,1,1,1,1,1,1,20190106,20190210
4305,1,1,1,1,1,1,0,20190107,20190209
4312,0,0,0,0,0,1,0,20190112,20190209
4311,0,0,0,0,0,0,1,20190106,20190210
4309,1,1,1,1,1,1,1,20190106,20190210
4313,0,0,0,0,0,1,1,20190106,20190210
4306,0,0,0,0,0,1,1,20190106,20190210
4310,0,0,0,0,0,0,1,20190106,20190331
4307,1,1,1,1,1,1,0,20190107,20190406
4308,0,0,0,0,0,1,0,20190112,20190406
4302,0,0,0,0,0,0,1,20190106,20190331
4303,1,1,1,1,1,1,0,20190107,20190406
4369,1,1,1,1,1,0,0,20190204,20190208
4365,1,1,1,1,1,0,0,20190225,20190324
4379,1,1,1,1,1,0,0,20190225,20190317
4338,1,1,1,1,1,1,1,20190106,20190406
4463,1,0,0,0,0,0,1,20190210,20190224
4317,1,1,1,1,1,1,1,20190106,20190406
4363,1,1,1,1,1,1,0,20190107,20190209
4438,1,1,1,1,1,0,0,20190225,20190317
4320,1,1,1,1,1,1,1,20190106,20190217
4388,1,1,1,1,1,0,0,20190107,20190208
4451,1,1,1,1,1,1,1,20190204,20190224
4386,1,1,1,1,1,0,0,20190107,20190208
4447,1,1,1,1,1,1,1,20190106,20190203
4453,1,0,0,0,0,0,1,20190106,20190128
4381,1,1,1,1,1,1,1,20190106,20190210
4407,1,1,1,1,1,0,0,20190107,20190208
4412,1,1,1,1,1,0,0,20190107,20190222
4377,1,1,1,1,1,1,1,20190204,20190210
4383,1,1,1,1,1,1,1,20190318,20190406
4457,1,0,0,0,0,0,1,20190303,20190317
4351,1,1,1,1,1,1,1,20190318,20190406
4400,1,1,1,1,1,1,1,20190106,20190210
4443,1,1,1,1,1,0,0,20190211,20190406
4441,1,1,1,1,1,1,0,20190107,20190209
4327,1,1,1,1,1,0,0,20190128,20190217
4328,0,1,1,1,1,0,0,20190305,20190322
4444,1,1,1,1,1,0,0,20190107,20190208
4350,1,1,1,1,1,1,1,20190106,20190210
4344,0,0,0,0,0,1,1,20190128,20190406
4398,1,1,1,1,1,1,1,20190318,20190406
4348,1,1,1,1,1,1,1,20190106,20190406
4370,1,1,1,1,0,0,0,20190107,20190404
4360,0,0,0,0,1,0,0,20190111,20190405
4436,0,0,0,0,0,0,1,20190315,20190324
4432,1,1,1,1,1,0,1,20190106,20190405
4406,0,0,0,0,0,1,0,20190128,20190209
4442,1,1,1,1,1,0,0,20190225,20190317
4454,1,1,1,1,1,1,0,20190204,20190209
4452,1,1,1,1,1,1,0,20190107,20190202
4397,1,1,1,1,1,1,1,20190106,20190203
4341,1,1,1,1,1,1,1,20190128,20190406
4331,0,0,0,0,0,0,1,20190210,20190224
4332,1,1,1,1,1,1,0,20190204,20190224
4354,1,1,1,1,1,1,1,20190106,20190406
4431,0,0,0,0,0,0,1,20190106,20190210
4326,0,0,0,0,0,0,1,20190106,20190331
1490,1,1,1,1,1,0,0,20190107,20190405
1482,0,0,0,0,0,1,1,20190106,20190406
5150,1,1,1,1,1,0,0,20190107,20190405
557,1,1,1,1,1,1,0,20190107,20190223
1426,0,0,0,0,1,0,0,20190111,20190208
582,0,0,0,0,0,0,1,20190127,20190203
501,1,1,1,1,0,0,0,20190107,20190228
512,0,1,1,1,1,0,0,20190108,20190228
584,0,0,0,0,0,0,1,20190106,20190203
532,1,1,1,1,1,0,0,20190107,20190228
513,0,0,1,0,0,0,0,20190109,20190213
596,1,1,1,1,1,1,1,20190106,20190228
593,0,0,0,0,0,1,1,20190106,20190224
544,0,0,0,0,0,1,0,20190112,20190223
533,1,1,1,1,1,1,1,20190107,20190228
537,1,1,1,1,1,0,1,20190107,20190228
530,1,1,1,1,1,1,0,20190107,20190228
541,1,0,0,0,0,0,0,20190107,20190225
534,0,0,0,0,0,0,1,20190113,20190224
543,0,1,1,1,1,0,0,20190108,20190228
539,0,0,0,0,1,0,1,20190111,20190224
498,1,1,1,1,0,0,0,20190107,20190228
579,0,0,0,0,0,1,1,20190106,20190203
578,0,0,0,0,0,1,1,20190209,20190224
531,0,0,0,0,1,1,0,20190111,20190223
499,1,1,1,1,1,1,1,20190106,20190227
572,1,1,1,1,1,1,1,20190106,20190202
591,1,1,1,1,1,1,1,20190204,20190228
571,0,0,0,0,0,1,1,20190106,20190202
595,1,1,1,1,1,1,0,20190204,20190228
1202,1,1,1,1,0,0,1,20190106,20190228
1210,1,1,1,1,0,1,0,20190107,20190223
1213,0,0,0,0,1,1,1,20190106,20190224
1214,1,1,1,1,0,0,0,20190107,20190207
1212,0,0,0,0,1,1,1,20190106,20190224
1256,1,1,1,1,1,1,0,20190107,20190223
1258,1,1,1,1,1,0,0,20190114,20190228
1205,1,1,1,1,1,0,0,20190107,20190222
1257,0,0,0,0,0,1,1,20190106,20190224
15030,0,0,0,0,1,0,0,20190111,20190405
1206,1,1,1,1,1,0,0,20190107,20190228
1262,0,0,0,0,1,0,0,20190208,20190222
1260,1,1,1,1,0,0,0,20190107,20190131
1251,0,0,0,0,0,1,0,20190112,20190203
1246,1,1,1,1,1,0,0,20190107,20190203
1209,0,0,0,0,1,1,1,20190106,20190228
1266,1,1,1,1,1,0,1,20190106,20190224
1250,1,1,1,1,1,1,0,20190204,20190228
4888,1,1,1,1,1,0,0,20190107,20190322
642,1,1,1,1,1,1,1,20190106,20190406
4885,1,0,0,0,1,0,0,20190325,20190405
4884,1,0,0,0,1,0,0,20190107,20190322
5091,1,1,1,1,1,1,0,20190204,20190323
5094,1,1,1,1,1,0,0,20190204,20190322
5059,0,0,0,0,0,0,1,20190210,20190324
5095,1,1,1,1,1,0,0,20190107,20190201
5060,0,0,0,0,0,0,1,20190106,20190203
5097,1,1,1,1,1,1,0,20190204,20190325
5063,1,1,1,1,1,1,1,20190106,20190317
5088,0,0,0,0,0,0,1,20190210,20190324
5098,1,1,1,1,1,1,0,20190326,20190406
5061,1,1,1,1,1,0,0,20190304,20190406
5089,1,1,1,1,1,1,0,20190325,20190406
4897,1,1,1,1,1,0,0,20190107,20190322
5053,0,0,0,0,0,0,1,20190106,20190324
5064,1,1,1,1,1,1,1,20190106,20190324
5052,1,1,1,1,1,1,0,20190107,20190323
5048,1,1,1,1,1,1,0,20190204,20190323
4894,1,1,1,1,1,1,1,20190106,20190324
4896,1,1,1,1,1,1,1,20190325,20190406
5051,1,1,1,1,1,0,0,20190304,20190317
5065,1,1,1,1,1,1,1,20190325,20190406
4898,1,1,1,1,1,0,0,20190304,20190405
5049,1,1,1,1,1,1,0,20190325,20190406
4852,1,1,1,1,1,0,0,20190107,20190405
4851,1,1,1,1,1,1,1,20190106,20190406
4866,1,0,0,0,1,1,1,20190106,20190406
4923,0,1,1,1,0,0,0,20190108,20190404
251,1,1,1,1,1,0,0,20190225,20190308
4924,1,0,0,0,1,0,0,20190107,20190405
4867,1,1,1,1,1,0,0,20190107,20190405
4050,1,1,1,1,1,0,0,20190107,20190405
4051,0,0,0,0,0,1,1,20190106,20190406
4056,1,1,1,1,1,0,0,20190107,20190405
4052,1,1,1,1,1,1,1,20190106,20190406
4864,1,1,1,1,1,0,0,20190107,20190329
4928,0,0,0,0,0,1,1,20190106,20190406
4929,1,1,1,1,1,0,0,20190107,20190405
4125,1,1,1,1,1,1,0,20190319,20190406
4124,1,1,1,1,1,1,0,20190107,20190318
4865,0,0,0,0,0,1,1,20190106,20190406
4055,1,1,1,1,1,1,1,20190106,20190406
1287,1,1,1,1,1,0,0,20190107,20190329
4100,0,0,0,0,1,0,0,20190322,20190405
4101,0,0,0,0,1,0,0,20190111,20190315
4076,1,1,1,1,1,1,0,20190107,20190405
4099,1,1,1,1,0,0,0,20190107,20190404
4261,1,1,1,1,1,0,0,20190401,20190405
4231,1,1,1,1,1,1,0,20190107,20190304
4234,1,1,1,1,1,1,0,20190305,20190406
4260,1,1,1,1,1,1,1,20190305,20190406
4259,1,1,1,1,1,1,1,20190106,20190304
4232,0,0,0,0,0,0,1,20190106,20190331
5086,0,0,0,0,0,0,1,20190106,20190331
4920,1,1,1,1,1,0,0,20190107,20190405
5087,1,1,1,1,0,1,1,20190106,20190406
5056,1,1,1,1,1,1,0,20190107,20190202
5054,1,1,1,1,1,1,0,20190326,20190406
4893,1,1,1,1,1,1,0,20190107,20190406
5079,1,1,1,1,1,1,1,20190106,20190406
4943,1,1,1,1,1,1,1,20190106,20190406
4939,1,1,1,1,1,1,1,20190106,20190406
5078,0,0,0,0,0,1,1,20190106,20190406
5071,1,1,1,1,1,0,0,20190107,20190405
5068,0,0,0,0,1,0,0,20190111,20190405
4936,0,0,0,0,1,1,1,20190201,20190203
4958,1,0,0,0,1,0,0,20190304,20190308
4879,1,1,1,1,1,0,0,20190304,20190308
4910,1,1,1,1,1,0,0,20190107,20190405
4876,1,1,1,1,1,0,0,20190107,20190405
4880,1,1,1,1,1,0,0,20190107,20190405
4917,1,0,0,0,1,0,0,20190107,20190405
4918,0,1,1,1,0,0,0,20190108,20190404
4959,1,0,0,0,1,0,0,20190107,20190405
4922,1,1,1,1,1,1,1,20190106,20190406
4863,1,1,1,1,0,0,1,20190106,20190404
4861,0,0,0,0,0,0,1,20190106,20190331
4871,0,0,0,0,1,0,1,20190106,20190405
4915,1,0,0,0,0,0,1,20190106,20190401
4857,0,0,0,0,0,1,1,20190106,20190406
4856,1,1,1,1,0,1,0,20190107,20190406
4911,0,1,1,1,1,0,0,20190108,20190405
4858,0,0,0,0,0,1,1,20190106,20190406
4991,1,1,1,1,1,1,1,20190106,20190406
5074,1,1,1,1,1,0,1,20190106,20190405
5075,1,1,1,1,1,1,1,20190106,20190406
5018,1,1,1,1,1,1,1,20190204,20190406
2570,1,1,1,1,1,0,0,20190401,20190405
4960,0,0,0,0,1,0,0,20190111,20190329
4962,1,1,1,1,0,0,0,20190401,20190404
4961,1,1,1,1,0,1,1,20190106,20190406
4883,1,1,1,1,1,1,1,20190106,20190406
4875,1,1,1,1,1,1,1,20190106,20190406
4853,1,1,1,1,1,0,0,20190107,20190405
4889,1,1,1,1,1,0,0,20190107,20190405
4887,1,1,1,1,1,0,1,20190106,20190405
4886,1,1,1,1,1,1,0,20190107,20190406
1301,1,1,0,1,1,0,0,20190107,20190329
1296,1,1,1,1,1,1,0,20190107,20190406
1463,1,1,1,1,1,0,0,20190204,20190329
1293,1,0,0,0,0,1,1,20190106,20190406
1308,1,1,1,1,1,1,1,20190106,20190406
1303,1,1,1,1,1,0,0,20190107,20190403
1286,1,1,1,1,1,0,0,20190107,20190405
1285,1,1,1,1,1,1,1,20190106,20190406
1271,1,1,1,1,1,0,0,20190107,20190405
1281,1,1,1,1,1,1,0,20190107,20190406
1273,1,1,1,1,1,0,0,20190107,20190405
1291,1,1,1,1,1,1,0,20190107,20190406
1276,0,0,0,0,1,0,1,20190106,20190405
1274,0,1,1,1,1,0,0,20190108,20190405
1336,1,1,1,1,1,1,0,20190107,20190406
1465,1,1,1,1,1,0,0,20190204,20190405
1440,1,1,1,1,1,0,0,20190107,20190405
1278,1,1,1,1,1,1,0,20190107,20190406
1327,1,1,1,1,1,1,1,20190106,20190406
1279,1,1,1,1,1,1,0,20190107,20190406
1329,1,1,1,1,1,1,0,20190107,20190406
1298,1,1,1,1,1,1,1,20190106,20190406
1277,0,0,0,0,0,1,1,20190106,20190324
1340,1,1,1,1,1,0,0,20190107,20190329
1437,1,1,1,1,1,1,1,20190106,20190406
1444,0,0,0,0,0,1,0,20190112,20190406
1459,1,1,1,1,1,1,1,20190106,20190406
4188,1,1,1,1,1,0,1,20190106,20190405
1302,1,1,1,1,1,1,1,20190106,20190324
1332,1,1,1,1,1,1,1,20190106,20190324
1333,1,1,1,1,1,1,1,20190325,20190405
1400,1,1,1,1,1,0,0,20190107,20190210
1374,0,0,0,0,0,0,1,20190106,20190210
1360,1,1,1,1,1,0,0,20190107,20190210
1362,0,0,0,0,0,1,0,20190112,20190210
1363,1,1,1,1,1,0,0,20190107,20190210
1474,1,1,1,1,1,1,0,20190107,20190210
1370,1,1,1,1,1,0,0,20190329,20190405
1361,1,1,1,1,1,0,0,20190107,20190210
1369,1,1,1,1,1,0,0,20190107,20190210
1427,1,1,1,1,0,1,0,20190107,20190210
1364,1,1,1,1,1,0,0,20190107,20190210
1424,0,0,0,0,1,0,0,20190329,20190405
1425,1,1,1,1,0,0,0,20190325,20190404
1443,1,1,1,1,1,0,1,20190106,20190210
1442,1,1,1,1,1,0,1,20190211,20190324
1019,1,1,1,1,1,1,0,20190107,20190210
1376,1,1,1,1,1,0,0,20190225,20190322
1366,1,1,1,1,1,1,1,20190325,20190406
1396,1,1,1,1,1,0,1,20190325,20190405
1398,1,1,1,1,1,0,1,20190211,20190224
1395,1,1,1,1,0,1,0,20190211,20190223
1417,1,1,1,1,1,1,1,20190225,20190324
1365,1,1,1,1,1,1,1,20190106,20190210
1367,1,1,1,1,1,1,1,20190211,20190224
1399,1,1,1,1,1,0,1,20190225,20190324
1405,0,0,0,0,0,0,1,20190224,20190331
1404,0,0,0,0,0,0,1,20190106,20190120
1394,1,1,1,1,0,1,0,20190225,20190323
1393,1,1,1,1,0,1,0,20190107,20190209
1392,1,1,1,1,0,1,0,20190325,20190406
1386,1,1,1,1,1,1,0,20190225,20190323
1368,0,0,0,0,0,1,1,20190302,20190324
1378,1,1,1,1,1,1,0,20190325,20190406
1381,1,1,1,1,1,1,0,20190107,20190209
1383,1,1,1,1,1,1,0,20190211,20190223
1397,1,1,1,1,1,0,1,20190106,20190210
2725,1,1,1,1,1,0,0,20190225,20190328
2720,1,1,1,1,1,1,0,20190329,20190406
2722,0,0,0,0,0,1,1,20190216,20190224
2699,1,1,1,1,0,1,0,20190330,20190406
2700,0,0,0,0,0,1,0,20190302,20190328
2679,0,1,1,1,1,0,0,20190108,20190210
2694,1,1,1,1,0,1,0,20190107,20190209
2682,1,0,0,0,0,1,0,20190211,20190325
2678,1,0,0,0,0,1,0,20190107,20190210
2721,1,1,1,1,1,1,1,20190225,20190328
2680,0,1,1,1,1,0,0,20190212,20190328
2724,1,1,1,1,1,1,1,20190225,20190328
4293,0,0,0,0,0,1,1,20190323,20190406
4294,0,0,0,0,0,1,1,20190106,20190317
4284,1,1,1,1,1,0,0,20190107,20190125
4121,1,1,1,1,1,0,0,20190225,20190318
3434,0,0,0,0,0,1,1,20190202,20190224
3432,0,0,0,0,0,1,1,20190106,20190406
3435,1,1,1,1,1,0,0,20190107,20190405
3423,1,1,1,1,1,0,0,20190128,20190222
3479,0,0,0,0,0,1,1,20190202,20190224
3481,0,0,0,0,0,1,1,20190323,20190406
3480,0,0,0,0,0,1,1,20190106,20190317
3478,1,1,1,1,1,0,0,20190107,20190318
3477,1,1,1,1,1,0,0,20190319,20190405
3455,0,0,0,0,0,0,1,20190203,20190224
3487,1,1,1,1,1,1,1,20190128,20190318
3452,0,0,0,0,0,0,1,20190324,20190331
3454,1,1,1,1,1,1,0,20190225,20190318
3457,1,1,1,1,1,1,0,20190107,20190126
3451,1,1,1,1,1,1,0,20190319,20190406
3456,0,0,0,0,0,0,1,20190106,20190127
4123,0,0,0,0,0,1,1,20190302,20190317
4273,0,0,0,0,0,0,1,20190331,20190406
4274,0,0,0,0,0,1,1,20190323,20190330
4178,1,1,1,1,1,1,1,20190319,20190406
4275,1,1,1,1,1,0,0,20190319,20190329
4297,1,1,1,1,1,1,1,20190106,20190127
4299,1,1,1,1,1,0,1,20190128,20190224
4300,1,1,1,1,1,1,1,20190319,20190406
4301,0,0,0,0,0,1,0,20190112,20190316
4298,1,1,1,1,1,0,1,20190225,20190318
3447,1,1,1,1,1,0,1,20190225,20190405
3449,1,1,1,1,1,0,1,20190106,20190127
3448,1,1,1,1,1,0,1,20190128,20190224
4239,0,0,0,0,0,1,1,20190106,20190406
4242,1,1,1,1,1,0,0,20190107,20190318
4018,1,1,1,1,0,1,0,20190107,20190406
4080,1,1,1,1,0,1,1,20190106,20190406
4135,1,1,1,1,1,0,0,20190107,20190405
4133,0,0,0,0,1,0,0,20190111,20190405
4141,1,1,1,1,1,0,1,20190106,20190405
4041,0,0,0,0,0,0,1,20190106,20190331
4066,0,0,0,0,0,1,0,20190112,20190406
4013,0,0,0,0,1,0,0,20190111,20190405
4031,0,0,0,0,0,0,1,20190106,20190331
1461,0,1,1,1,1,0,0,20190108,20190405
4146,0,0,0,0,1,0,1,20190106,20190405
4069,0,0,0,0,1,0,0,20190111,20190405
4065,1,1,1,1,1,0,0,20190107,20190405
4154,1,1,1,1,0,1,1,20190106,20190406
4040,1,1,1,1,0,0,0,20190107,20190404
4024,1,1,1,1,0,1,1,20190106,20190406
4033,1,1,1,1,1,1,1,20190106,20190406
4003,1,1,1,1,0,0,0,20190107,20190328
4043,0,1,1,1,1,1,0,20190108,20190406
4059,0,0,0,0,1,0,0,20190111,20190329
4137,0,0,0,0,1,0,0,20190301,20190308
4198,1,1,1,1,1,1,1,20190106,20190406
4132,1,1,1,1,1,0,0,20190107,20190405
4159,1,0,0,0,0,0,0,20190107,20190401
4158,1,1,1,1,0,1,1,20190106,20190406
4167,0,0,0,0,0,1,0,20190112,20190406
4163,0,1,1,1,1,0,0,20190108,20190405
4165,0,0,0,0,0,0,1,20190106,20190331
4164,1,0,0,0,0,0,0,20190107,20190401
4151,1,1,1,1,1,0,0,20190319,20190405
4149,0,0,0,0,0,1,0,20190112,20190316
4150,0,0,0,0,0,1,0,20190323,20190406
4021,1,1,1,1,1,0,0,20190107,20190405
4010,1,1,1,1,1,0,0,20190107,20190322
4014,1,1,1,1,1,0,0,20190107,20190405
4011,1,1,1,1,1,1,0,20190107,20190406
4037,1,1,1,1,1,1,0,20190107,20190406
4061,1,1,1,1,1,1,0,20190107,20190406
4057,0,0,0,0,0,0,1,20190106,20190331
3654,0,0,0,0,0,1,1,20190106,20190406
3422,1,1,1,1,1,0,0,20190107,20190405
3425,1,1,1,1,1,1,1,20190106,20190406
3421,1,1,1,1,1,0,0,20190107,20190405
3616,1,1,1,1,1,0,0,20190304,20190405
3410,1,1,1,1,1,0,0,20190107,20190404
3663,1,1,1,1,1,0,0,20190107,20190405
3645,1,1,1,1,1,1,1,20190225,20190330
3436,1,1,1,1,1,1,1,20190106,20190331
3437,1,1,1,1,0,1,0,20190401,20190406
3548,1,1,1,1,1,0,0,20190401,20190405
3504,1,1,1,1,1,0,0,20190107,20190329
3387,1,1,1,1,1,1,1,20190106,20190406
3664,0,0,0,0,0,1,1,20190106,20190406
3656,1,1,1,1,1,0,0,20190218,20190319
3653,1,1,1,1,1,0,0,20190320,20190329
3386,1,1,1,1,1,0,0,20190121,20190224
3424,1,1,1,1,1,1,1,20190128,20190224
3384,1,1,1,1,1,0,0,20190107,20190401
3503,1,1,1,1,1,1,1,20190106,20190406
103,1,1,1,1,1,0,0,20190121,20190215
3385,1,1,1,1,1,0,0,20190121,20190224
3390,1,1,1,1,1,0,0,20190107,20190405
3388,1,1,1,1,1,0,0,20190107,20190403
3506,1,1,1,0,1,0,0,20190401,20190405
3389,1,1,1,1,1,0,0,20190121,20190224
3660,1,1,1,1,1,1,0,20190202,20190223
3665,1,1,1,1,1,1,0,20190107,20190406
3657,1,1,1,1,1,1,1,20190202,20190224
2511,1,1,1,1,1,1,1,20190107,20190406
2522,0,0,0,0,0,1,1,20190112,20190406
3286,1,1,1,1,1,1,1,20190106,20190406
3320,1,1,1,1,1,1,1,20190107,20190406
3312,0,0,0,0,0,1,1,20190112,20190406
3294,0,0,0,0,0,0,1,20190113,20190331
3300,1,1,1,1,1,0,0,20190107,20190322
3311,1,1,1,1,1,0,0,20190108,20190405
3307,0,0,0,0,0,1,1,20190106,20190406
3293,1,1,1,1,1,1,1,20190106,20190406
3287,1,1,1,1,1,0,0,20190108,20190322
3295,1,1,1,1,1,1,0,20190108,20190406
